SALES,ORDERDATE,STATUS,PRODUCTLINE,COUNTRY,DEALSIZE
4550.0,2/22/2004 0:00,Shipped,Classic Cars,Switzerland,Medium
4479.63,4/12/2004 0:00,Shipped,Classic Cars,Finland,Medium
5148.0,6/1/2004 0:00,Cancelled,Classic Cars,UK,Medium
2932.08,7/6/2004 0:00,Shipped,Classic Cars,Italy,Small
3159.75,8/6/2004 0:00,Shipped,Classic Cars,USA,Medium
4297.32,8/30/2004 0:00,Shipped,Classic Cars,Switzerland,Medium
7723.5,10/5/2003 0:00,Shipped,Classic Cars,Norway,Large
5497.65,10/16/2004 0:00,Shipped,Classic Cars,Germany,Medium
4052.88,11/4/2004 0:00,Shipped,Classic Cars,USA,Medium
3135.93,11/17/2004 0:00,Shipped,Classic Cars,USA,Medium
5013.54,11/24/2004 0:00,Shipped,Classic Cars,Australia,Medium
5302.72,12/7/2004 0:00,Shipped,Classic Cars,Spain,Medium
2931.98,1/6/2005 0:00,Shipped,Classic Cars,Finland,Small
1757.91,2/10/2005 0:00,Shipped,Classic Cars,Spain,Small
6763.05,3/4/2005 0:00,Shipped,Classic Cars,USA,Medium
11739.7,4/14/2005 0:00,Shipped,Classic Cars,France,Large
9240.0,5/17/2005 0:00,Shipped,Classic Cars,Austria,Large
3241.5,2/17/2003 0:00,Shipped,Planes,Italy,Medium
1968.12,4/28/2003 0:00,Shipped,Planes,Austria,Small
4094.5,6/16/2003 0:00,Shipped,Planes,USA,Medium
1853.32,8/10/2003 0:00,Shipped,Planes,USA,Small
3392.84,10/6/2003 0:00,Shipped,Planes,Finland,Medium
1971.54,10/28/2003 0:00,Shipped,Planes,USA,Small
2169.9,11/8/2003 0:00,Shipped,Planes,France,Small
2846.17,11/27/2003 0:00,Shipped,Planes,Philippines,Small
2018.4,1/12/2004 0:00,Shipped,Planes,Japan,Small
2718.72,2/19/2004 0:00,Shipped,Planes,USA,Small
1981.65,4/2/2004 0:00,Shipped,Planes,Canada,Small
3002.4,5/11/2004 0:00,Shipped,Planes,USA,Medium
2948.16,6/24/2004 0:00,Cancelled,Planes,Spain,Small
3357.49,7/23/2004 0:00,Shipped,Planes,France,Medium
1175.16,8/21/2004 0:00,Shipped,Planes,Norway,Small
2292.8,9/15/2004 0:00,Shipped,Planes,Germany,Small
3286.49,10/15/2004 0:00,Shipped,Planes,USA,Medium
2333.7,11/1/2004 0:00,Shipped,Planes,UK,Small
2675.05,11/12/2004 0:00,Shipped,Planes,Italy,Small
4361.4,11/23/2004 0:00,Shipped,Planes,Japan,Medium
2018.58,12/3/2004 0:00,Shipped,Planes,UK,Small
3710.98,12/17/2004 0:00,Shipped,Planes,Australia,Medium
2847.0,1/31/2005 0:00,Shipped,Planes,Finland,Small
3006.12,3/1/2005 0:00,Resolved,Planes,Spain,Medium
2797.84,3/30/2005 0:00,Shipped,Planes,France,Small
3843.2,4/3/2005 0:00,On Hold,Planes,USA,Medium
1351.08,5/10/2005 0:00,Shipped,Planes,Italy,Small
1689.03,1/6/2003 0:00,Shipped,Vintage Cars,USA,Small
1654.56,3/18/2003 0:00,Shipped,Vintage Cars,UK,Small
1528.58,5/21/2003 0:00,Shipped,Vintage Cars,USA,Small
1013.48,9/12/2003 0:00,Shipped,Vintage Cars,USA,Small
1442.26,10/18/2003 0:00,Shipped,Vintage Cars,USA,Small
1163.05,11/5/2003 0:00,Shipped,Vintage Cars,Italy,Small
971.98,11/12/2003 0:00,Shipped,Vintage Cars,USA,Small
902.66,11/21/2003 0:00,Shipped,Vintage Cars,Australia,Small
1295.97,12/2/2003 0:00,Shipped,Vintage Cars,USA,Small
1534.72,1/26/2004 0:00,Shipped,Vintage Cars,Spain,Small
1185.3,3/2/2004 0:00,Shipped,Vintage Cars,France,Small
1698.78,4/20/2004 0:00,Shipped,Vintage Cars,USA,Small
1381.05,8/17/2004 0:00,Shipped,Vintage Cars,Italy,Small
1340.46,9/1/2004 0:00,Shipped,Vintage Cars,Singapore,Small
965.04,10/6/2004 0:00,Shipped,Vintage Cars,Spain,Small
1093.99,10/21/2004 0:00,Shipped,Vintage Cars,USA,Small
3166.84,11/17/2004 0:00,Shipped,Vintage Cars,UK,Medium
2143.68,11/29/2004 0:00,Shipped,Vintage Cars,USA,Small
1717.64,1/19/2005 0:00,Shipped,Vintage Cars,USA,Small
4086.29,2/16/2005 0:00,Shipped,Vintage Cars,Spain,Medium
553.95,4/22/2005 0:00,Shipped,Vintage Cars,Japan,Small
652.35,5/29/2005 0:00,In Process,Vintage Cars,Australia,Small
2921.62,1/31/2003 0:00,Shipped,Classic Cars,Spain,Small
5568.64,4/4/2003 0:00,Shipped,Classic Cars,USA,Medium
1939.8,6/3/2003 0:00,Shipped,Classic Cars,USA,Small
3784.8,8/1/2003 0:00,Shipped,Classic Cars,Finland,Medium
2802.09,9/25/2003 0:00,Shipped,Classic Cars,Australia,Small
2384.64,10/22/2003 0:00,Shipped,Classic Cars,Singapore,Small
2915.66,11/6/2003 0:00,Shipped,Classic Cars,Italy,Small
5795.72,11/14/2003 0:00,Shipped,Classic Cars,Spain,Medium
3699.88,11/25/2003 0:00,Shipped,Classic Cars,USA,Medium
2980.6,12/9/2003 0:00,Shipped,Classic Cars,USA,Small
5032.74,2/12/2004 0:00,Shipped,Classic Cars,Ireland,Medium
4737.15,3/15/2004 0:00,Shipped,Classic Cars,Germany,Medium
6311.2,5/5/2004 0:00,Shipped,Classic Cars,Spain,Medium
3070.54,7/20/2004 0:00,Shipped,Classic Cars,USA,Medium
4797.39,8/20/2004 0:00,Shipped,Classic Cars,USA,Medium
3832.38,9/8/2004 0:00,Shipped,Classic Cars,USA,Medium
4641.48,10/13/2004 0:00,Shipped,Classic Cars,USA,Medium
4000.26,10/22/2004 0:00,Shipped,Classic Cars,Denmark,Medium
5325.76,11/5/2004 0:00,Shipped,Classic Cars,Norway,Medium
4618.69,11/20/2004 0:00,Shipped,Classic Cars,France,Medium
3182.97,12/1/2004 0:00,Shipped,Classic Cars,USA,Medium
2603.04,12/15/2004 0:00,Shipped,Classic Cars,France,Small
1408.96,1/23/2005 0:00,Shipped,Classic Cars,USA,Small
1972.11,2/22/2005 0:00,Shipped,Classic Cars,Spain,Small
5207.75,3/15/2005 0:00,Shipped,Classic Cars,Spain,Medium
4253.2,5/3/2005 0:00,Shipped,Classic Cars,Spain,Medium
2873.0,1/29/2003 0:00,Shipped,Vintage Cars,Norway,Small
2253.68,3/25/2003 0:00,Shipped,Vintage Cars,USA,Small
3576.12,5/28/2003 0:00,Shipped,Vintage Cars,Spain,Medium
3276.13,7/16/2003 0:00,Shipped,Vintage Cars,Australia,Medium
1811.4,9/12/2003 0:00,Shipped,Vintage Cars,USA,Small
3845.1,10/20/2003 0:00,Shipped,Vintage Cars,USA,Medium
2571.14,11/5/2003 0:00,Shipped,Vintage Cars,Italy,Small
5035.11,11/13/2003 0:00,Shipped,Vintage Cars,USA,Medium
2279.0,11/21/2003 0:00,Shipped,Vintage Cars,Australia,Small
3213.87,12/5/2003 0:00,Shipped,Vintage Cars,Canada,Medium
3532.23,1/29/2004 0:00,Shipped,Vintage Cars,USA,Medium
3406.59,3/10/2004 0:00,Shipped,Vintage Cars,USA,Medium
3467.2,4/29/2004 0:00,Shipped,Vintage Cars,Spain,Medium
3628.94,6/14/2004 0:00,Shipped,Vintage Cars,USA,Medium
4674.72,7/16/2004 0:00,Shipped,Vintage Cars,Austria,Medium
1656.69,8/17/2004 0:00,Shipped,Vintage Cars,Italy,Small
5171.4,9/7/2004 0:00,Shipped,Vintage Cars,USA,Medium
3342.57,10/11/2004 0:00,Shipped,Vintage Cars,France,Medium
4884.88,10/21/2004 0:00,Shipped,Vintage Cars,USA,Medium
6267.69,11/5/2004 0:00,Shipped,Vintage Cars,USA,Medium
4424.16,11/18/2004 0:00,Shipped,Vintage Cars,USA,Medium
1962.09,11/1/2004 0:00,Shipped,Vintage Cars,Spain,Small
6847.0,12/10/2004 0:00,Shipped,Vintage Cars,Spain,Medium
3476.8,1/20/2005 0:00,Shipped,Vintage Cars,USA,Medium
4592.61,2/17/2005 0:00,Shipped,Vintage Cars,USA,Medium
2208.92,5/30/2005 0:00,In Process,Vintage Cars,Belgium,Small
1657.76,2/17/2003 0:00,Shipped,Planes,Italy,Small
2479.21,4/29/2003 0:00,Shipped,Planes,Australia,Small
3565.92,6/27/2003 0:00,Shipped,Planes,Spain,Medium
2797.41,8/25/2003 0:00,Shipped,Planes,USA,Small
3756.0,10/28/2003 0:00,Shipped,Planes,USA,Medium
2840.0,1/12/2004 0:00,Shipped,Planes,Japan,Small
1716.26,2/20/2004 0:00,Shipped,Planes,Australia,Small
3245.6,4/2/2004 0:00,Shipped,Planes,Canada,Medium
2760.94,5/11/2004 0:00,Shipped,Planes,USA,Small
1808.4,6/28/2004 0:00,Shipped,Planes,USA,Small
1682.37,7/23/2004 0:00,Shipped,Planes,France,Small
1491.0,8/21/2004 0:00,Shipped,Planes,Norway,Small
1666.35,9/16/2004 0:00,Shipped,Planes,Ireland,Small
3666.08,10/15/2004 0:00,Shipped,Planes,USA,Medium
2916.2,11/2/2004 0:00,Shipped,Planes,USA,Small
2616.98,11/12/2004 0:00,Shipped,Planes,Italy,Small
3390.8,11/24/2004 0:00,Shipped,Planes,Spain,Medium
3146.5,12/4/2004 0:00,Shipped,Planes,USA,Medium
1561.5,12/17/2004 0:00,Shipped,Planes,Australia,Small
10039.6,2/3/2005 0:00,Shipped,Planes,France,Large
3167.0,3/1/2005 0:00,Resolved,Planes,Spain,Medium
3521.25,3/30/2005 0:00,Shipped,Planes,France,Medium
4219.28,4/3/2005 0:00,On Hold,Planes,USA,Medium
3581.76,5/10/2005 0:00,Shipped,Planes,Italy,Medium
2130.01,3/3/2003 0:00,Shipped,Classic Cars,Philippines,Small
2063.06,5/8/2003 0:00,Shipped,Classic Cars,France,Small
2008.13,7/2/2003 0:00,Shipped,Classic Cars,USA,Small
2004.77,9/5/2003 0:00,Shipped,Classic Cars,USA,Small
1543.3,10/10/2003 0:00,Shipped,Classic Cars,USA,Small
2269.92,11/4/2003 0:00,Shipped,Classic Cars,Australia,Small
1991.92,11/11/2003 0:00,Shipped,Classic Cars,France,Small
2916.76,11/20/2003 0:00,Shipped,Classic Cars,Germany,Small
2027.52,1/15/2004 0:00,Shipped,Classic Cars,France,Small
3235.18,2/22/2004 0:00,Shipped,Classic Cars,Switzerland,Medium
2062.94,4/9/2004 0:00,Shipped,Classic Cars,Denmark,Small
3317.78,5/26/2004 0:00,Shipped,Classic Cars,France,Medium
3913.69,6/30/2004 0:00,Shipped,Classic Cars,USA,Medium
3608.64,8/2/2004 0:00,Shipped,Classic Cars,USA,Medium
3524.8,8/30/2004 0:00,Shipped,Classic Cars,Switzerland,Medium
2586.88,9/30/2004 0:00,Shipped,Classic Cars,Finland,Small
4753.49,10/16/2004 0:00,Shipped,Classic Cars,Germany,Medium
3684.67,11/3/2004 0:00,Shipped,Classic Cars,USA,Medium
5715.4,11/17/2004 0:00,Shipped,Classic Cars,USA,Medium
3098.7,11/24/2004 0:00,Shipped,Classic Cars,France,Medium
2670.92,12/7/2004 0:00,Shipped,Classic Cars,Spain,Small
5154.41,1/6/2005 0:00,Shipped,Classic Cars,Finland,Medium
4894.17,2/10/2005 0:00,Shipped,Classic Cars,Spain,Medium
2472.6,3/4/2005 0:00,Shipped,Classic Cars,USA,Small
3224.31,1/29/2003 0:00,Shipped,Trucks and Buses,Norway,Medium
3667.52,4/1/2003 0:00,Shipped,Trucks and Buses,France,Medium
4141.33,5/28/2003 0:00,Shipped,Trucks and Buses,Spain,Medium
2829.58,7/24/2003 0:00,Shipped,Trucks and Buses,USA,Small
3068.55,9/21/2003 0:00,Shipped,Trucks and Buses,Finland,Medium
2634.96,10/21/2003 0:00,Resolved,Trucks and Buses,Austria,Small
2436.72,11/6/2003 0:00,Shipped,Trucks and Buses,UK,Small
4607.36,11/14/2003 0:00,Shipped,Trucks and Buses,Spain,Medium
3598.99,11/25/2003 0:00,Shipped,Trucks and Buses,France,Medium
3964.1,12/9/2003 0:00,Shipped,Trucks and Buses,USA,Medium
2244.9,2/4/2004 0:00,Shipped,Trucks and Buses,Singapore,Small
2793.0,3/11/2004 0:00,Shipped,Trucks and Buses,USA,Small
4133.64,5/4/2004 0:00,Shipped,Trucks and Buses,USA,Medium
3900.6,6/15/2004 0:00,Shipped,Trucks and Buses,Singapore,Medium
2743.04,7/19/2004 0:00,Shipped,Trucks and Buses,Australia,Small
2402.07,8/19/2004 0:00,Shipped,Trucks and Buses,USA,Small
2178.54,9/8/2004 0:00,Shipped,Trucks and Buses,Sweden,Small
3155.04,10/13/2004 0:00,Shipped,Trucks and Buses,USA,Medium
2366.28,10/22/2004 0:00,Shipped,Trucks and Buses,Canada,Small
1963.6,11/5/2004 0:00,Shipped,Trucks and Buses,USA,Small
4746.28,11/19/2004 0:00,Shipped,Trucks and Buses,USA,Medium
6386.94,11/1/2004 0:00,Shipped,Trucks and Buses,Spain,Medium
4428.0,12/10/2004 0:00,Shipped,Trucks and Buses,Spain,Medium
4044.04,1/23/2005 0:00,Shipped,Trucks and Buses,USA,Medium
2708.42,2/17/2005 0:00,Shipped,Trucks and Buses,USA,Small
2904.72,5/1/2005 0:00,Shipped,Trucks and Buses,Canada,Small
3553.88,5/31/2005 0:00,In Process,Trucks and Buses,France,Medium
1858.0,2/24/2003 0:00,Shipped,Motorcycles,USA,Small
2461.36,4/29/2003 0:00,Shipped,Motorcycles,Australia,Small
2642.01,6/27/2003 0:00,Shipped,Motorcycles,Spain,Small
3098.7,8/25/2003 0:00,Shipped,Motorcycles,USA,Medium
3244.36,10/28/2003 0:00,Shipped,Motorcycles,USA,Medium
4351.16,11/18/2003 0:00,Shipped,Motorcycles,Norway,Medium
3675.86,1/12/2004 0:00,Shipped,Motorcycles,Japan,Medium
2475.27,2/20/2004 0:00,Shipped,Motorcycles,Australia,Small
4177.49,4/2/2004 0:00,Shipped,Motorcycles,Canada,Medium
3282.28,5/11/2004 0:00,Shipped,Motorcycles,USA,Medium
2477.21,6/28/2004 0:00,Shipped,Motorcycles,USA,Small
1883.93,7/23/2004 0:00,Shipped,Motorcycles,France,Small
3658.93,8/27/2004 0:00,Shipped,Motorcycles,USA,Medium
2856.88,9/16/2004 0:00,Shipped,Motorcycles,Ireland,Small
1917.84,10/15/2004 0:00,Shipped,Motorcycles,USA,Small
5305.36,11/2/2004 0:00,Shipped,Motorcycles,USA,Medium
2875.95,11/15/2004 0:00,Shipped,Motorcycles,USA,Small
6482.85,11/24/2004 0:00,Shipped,Motorcycles,Spain,Medium
3733.82,12/4/2004 0:00,Shipped,Motorcycles,USA,Medium
6576.5,1/6/2005 0:00,Shipped,Motorcycles,Finland,Medium
6353.27,2/3/2005 0:00,Shipped,Motorcycles,France,Medium
4175.6,3/2/2005 0:00,Shipped,Motorcycles,Singapore,Medium
4992.61,4/3/2005 0:00,On Hold,Motorcycles,USA,Medium
4764.6,5/10/2005 0:00,Shipped,Motorcycles,Italy,Medium
1173.15,3/3/2003 0:00,Shipped,Motorcycles,Philippines,Small
1384.46,5/8/2003 0:00,Shipped,Motorcycles,France,Small
1327.59,7/2/2003 0:00,Shipped,Motorcycles,USA,Small
1109.8,8/25/2003 0:00,Shipped,Motorcycles,USA,Small
1239.0,10/10/2003 0:00,Shipped,Motorcycles,USA,Small
1035.58,11/4/2003 0:00,Shipped,Motorcycles,Australia,Small
1545.64,11/11/2003 0:00,Shipped,Motorcycles,France,Small
1517.54,11/19/2003 0:00,Shipped,Motorcycles,Spain,Small
1731.84,1/15/2004 0:00,Shipped,Motorcycles,France,Small
1695.49,2/21/2004 0:00,Shipped,Motorcycles,France,Small
1045.98,4/5/2004 0:00,Shipped,Motorcycles,USA,Small
1738.08,5/26/2004 0:00,Shipped,Motorcycles,France,Small
651.8,6/30/2004 0:00,Shipped,Motorcycles,USA,Small
988.47,8/2/2004 0:00,Shipped,Motorcycles,USA,Small
1518.11,8/27/2004 0:00,Shipped,Motorcycles,USA,Small
1013.76,9/30/2004 0:00,Shipped,Motorcycles,Finland,Small
1549.8,10/16/2004 0:00,Shipped,Motorcycles,Germany,Small
1108.38,11/3/2004 0:00,Shipped,Motorcycles,USA,Small
4102.56,11/17/2004 0:00,Shipped,Motorcycles,USA,Medium
3713.16,11/24/2004 0:00,Shipped,Motorcycles,France,Medium
1513.54,12/7/2004 0:00,Shipped,Motorcycles,Spain,Small
2317.44,1/6/2005 0:00,Shipped,Motorcycles,France,Small
3298.4,2/10/2005 0:00,Shipped,Motorcycles,Spain,Medium
1826.96,3/4/2005 0:00,Shipped,Motorcycles,USA,Small
1206.9,4/8/2005 0:00,Shipped,Motorcycles,UK,Small
1666.7,1/31/2003 0:00,Shipped,Trucks and Buses,Spain,Small
1560.44,4/1/2003 0:00,Shipped,Trucks and Buses,France,Small
2337.75,6/3/2003 0:00,Shipped,Trucks and Buses,USA,Small
1103.76,8/1/2003 0:00,Shipped,Trucks and Buses,Finland,Small
2617.85,9/21/2003 0:00,Shipped,Trucks and Buses,Finland,Small
2207.52,10/22/2003 0:00,Shipped,Trucks and Buses,Singapore,Small
3165.5,11/6/2003 0:00,Shipped,Trucks and Buses,UK,Medium
2071.41,11/14/2003 0:00,Shipped,Trucks and Buses,Spain,Small
1385.28,11/25/2003 0:00,Shipped,Trucks and Buses,USA,Small
1621.62,12/9/2003 0:00,Shipped,Trucks and Buses,USA,Small
1931.65,2/10/2004 0:00,Shipped,Trucks and Buses,USA,Small
1244.53,3/11/2004 0:00,Shipped,Trucks and Buses,USA,Small
1704.5,5/5/2004 0:00,Shipped,Trucks and Buses,Spain,Small
1753.2,6/15/2004 0:00,Shipped,Trucks and Buses,Singapore,Small
1666.7,7/20/2004 0:00,Shipped,Trucks and Buses,USA,Small
1710.89,8/19/2004 0:00,Shipped,Trucks and Buses,USA,Small
2326.5,9/8/2004 0:00,Shipped,Trucks and Buses,USA,Small
2316.0,10/13/2004 0:00,Shipped,Trucks and Buses,USA,Small
1727.1,10/22/2004 0:00,Shipped,Trucks and Buses,Canada,Small
8844.12,11/5/2004 0:00,Shipped,Trucks and Buses,Norway,Large
2424.0,11/19/2004 0:00,Shipped,Trucks and Buses,USA,Small
1535.49,12/1/2004 0:00,Shipped,Trucks and Buses,USA,Small
6358.68,12/15/2004 0:00,Shipped,Trucks and Buses,France,Medium
1329.4,1/23/2005 0:00,Shipped,Trucks and Buses,USA,Small
1701.76,2/22/2005 0:00,Shipped,Trucks and Buses,Spain,Small
2259.72,3/15/2005 0:00,Shipped,Trucks and Buses,Spain,Small
925.3,5/3/2005 0:00,Shipped,Trucks and Buses,Spain,Small
482.13,5/31/2005 0:00,In Process,Trucks and Buses,France,Small
3227.63,1/31/2003 0:00,Shipped,Trains,Spain,Medium
1711.26,4/11/2003 0:00,Shipped,Trains,Belgium,Small
2054.36,6/3/2003 0:00,Shipped,Trains,USA,Small
3131.94,8/8/2003 0:00,Shipped,Trains,USA,Medium
1681.35,9/25/2003 0:00,Shipped,Trains,Australia,Small
2351.36,10/22/2003 0:00,Shipped,Trains,Singapore,Small
1408.0,11/6/2003 0:00,Shipped,Trains,Italy,Small
2445.6,11/14/2003 0:00,Shipped,Trains,Spain,Small
1804.44,11/25/2003 0:00,Shipped,Trains,USA,Small
2544.75,12/9/2003 0:00,Shipped,Trains,USA,Small
1056.4,2/12/2004 0:00,Shipped,Trains,Ireland,Small
2801.4,3/15/2004 0:00,Shipped,Trains,Germany,Small
1988.4,5/5/2004 0:00,Shipped,Trains,Finland,Small
2908.35,7/20/2004 0:00,Shipped,Trains,USA,Small
2147.4,8/20/2004 0:00,Shipped,Trains,USA,Small
2099.63,9/8/2004 0:00,Shipped,Trains,USA,Small
2315.18,10/14/2004 0:00,Shipped,Trains,UK,Small
2327.15,10/22/2004 0:00,Shipped,Trains,Denmark,Small
5377.4,11/5/2004 0:00,Shipped,Trains,Norway,Medium
2626.01,11/20/2004 0:00,Shipped,Trains,France,Small
4406.4,12/2/2004 0:00,Shipped,Trains,Spain,Medium
4301.22,12/15/2004 0:00,Shipped,Trains,France,Medium
2986.5,1/23/2005 0:00,Shipped,Trains,USA,Small
1587.08,2/22/2005 0:00,Shipped,Trains,Spain,Small
1808.4,3/15/2005 0:00,Shipped,Trains,Spain,Small
1193.04,5/5/2005 0:00,Shipped,Trains,USA,Small
3403.35,1/29/2003 0:00,Shipped,Trucks and Buses,Norway,Medium
1575.96,3/26/2003 0:00,Shipped,Trucks and Buses,USA,Small
1630.2,5/28/2003 0:00,Shipped,Trucks and Buses,Spain,Small
1701.28,7/24/2003 0:00,Shipped,Trucks and Buses,USA,Small
2850.82,9/19/2003 0:00,Shipped,Trucks and Buses,Singapore,Small
2692.06,10/21/2003 0:00,Resolved,Trucks and Buses,Austria,Small
2174.42,11/6/2003 0:00,Shipped,Trucks and Buses,UK,Small
3167.36,11/13/2003 0:00,Shipped,Trucks and Buses,USA,Medium
2142.66,11/25/2003 0:00,Shipped,Trucks and Buses,France,Small
2117.52,12/5/2003 0:00,Shipped,Trucks and Buses,Canada,Small
2419.95,2/4/2004 0:00,Shipped,Trucks and Buses,Singapore,Small
2191.2,3/11/2004 0:00,Shipped,Trucks and Buses,USA,Small
3043.04,5/4/2004 0:00,Shipped,Trucks and Buses,USA,Medium
1228.2,6/15/2004 0:00,Shipped,Trucks and Buses,Japan,Small
1330.35,7/19/2004 0:00,Shipped,Trucks and Buses,Australia,Small
2792.52,8/19/2004 0:00,Shipped,Trucks and Buses,USA,Small
2296.0,9/8/2004 0:00,Shipped,Trucks and Buses,Sweden,Small
2629.44,10/11/2004 0:00,Shipped,Trucks and Buses,France,Small
1912.16,10/22/2004 0:00,Shipped,Trucks and Buses,Canada,Small
8209.44,11/5/2004 0:00,Shipped,Trucks and Buses,USA,Large
2431.77,11/18/2004 0:00,Shipped,Trucks and Buses,USA,Small
3139.99,11/1/2004 0:00,Shipped,Trucks and Buses,Spain,Medium
5669.64,12/10/2004 0:00,Shipped,Trucks and Buses,Spain,Medium
3160.25,1/20/2005 0:00,Shipped,Trucks and Buses,Australia,Medium
6799.68,2/17/2005 0:00,Shipped,Trucks and Buses,USA,Medium
1867.32,5/1/2005 0:00,Shipped,Trucks and Buses,Canada,Small
2702.04,5/31/2005 0:00,In Process,Trucks and Buses,Spain,Small
2406.36,2/17/2003 0:00,Shipped,Vintage Cars,Italy,Small
2094.67,4/29/2003 0:00,Shipped,Vintage Cars,Australia,Small
2797.9,6/27/2003 0:00,Shipped,Vintage Cars,Spain,Small
1637.2,8/13/2003 0:00,Shipped,Vintage Cars,Belgium,Small
2281.91,10/28/2003 0:00,Shipped,Vintage Cars,USA,Small
2307.24,1/12/2004 0:00,Shipped,Vintage Cars,Japan,Small
1320.8,2/20/2004 0:00,Shipped,Vintage Cars,Australia,Small
2642.82,4/2/2004 0:00,Shipped,Vintage Cars,Canada,Small
3061.0,5/11/2004 0:00,Shipped,Vintage Cars,USA,Medium
3164.4,6/24/2004 0:00,Cancelled,Vintage Cars,Spain,Medium
1791.16,7/23/2004 0:00,Shipped,Vintage Cars,France,Small
4093.0,8/21/2004 0:00,Shipped,Vintage Cars,Norway,Medium
2234.4,9/16/2004 0:00,Shipped,Vintage Cars,Ireland,Small
3037.84,10/15/2004 0:00,Shipped,Vintage Cars,USA,Medium
1419.84,11/1/2004 0:00,Shipped,Vintage Cars,UK,Small
1948.08,11/12/2004 0:00,Shipped,Vintage Cars,Italy,Small
2307.24,11/24/2004 0:00,Shipped,Vintage Cars,Spain,Small
1780.4,12/4/2004 0:00,Shipped,Vintage Cars,USA,Small
3544.17,12/17/2004 0:00,Shipped,Vintage Cars,Australia,Medium
3619.44,2/3/2005 0:00,Shipped,Vintage Cars,France,Medium
3918.95,3/3/2005 0:00,Shipped,Vintage Cars,USA,Medium
1483.02,3/30/2005 0:00,Shipped,Vintage Cars,France,Small
4819.26,4/3/2005 0:00,On Hold,Vintage Cars,USA,Medium
1591.72,5/10/2005 0:00,Shipped,Vintage Cars,Italy,Small
3669.78,3/3/2003 0:00,Shipped,Motorcycles,Philippines,Medium
2168.5,5/7/2003 0:00,Shipped,Motorcycles,France,Small
2694.0,7/2/2003 0:00,Shipped,Motorcycles,USA,Small
3251.34,8/25/2003 0:00,Shipped,Motorcycles,USA,Medium
2347.15,10/10/2003 0:00,Shipped,Motorcycles,USA,Small
3920.88,11/4/2003 0:00,Shipped,Motorcycles,Australia,Medium
2514.6,11/11/2003 0:00,Shipped,Motorcycles,France,Small
3600.24,11/19/2003 0:00,Shipped,Motorcycles,Spain,Medium
4040.03,1/15/2004 0:00,Shipped,Motorcycles,France,Medium
3336.9,2/21/2004 0:00,Shipped,Motorcycles,France,Medium
3113.64,4/5/2004 0:00,Shipped,Motorcycles,USA,Medium
2832.0,5/26/2004 0:00,Shipped,Motorcycles,France,Small
3330.98,6/30/2004 0:00,Shipped,Motorcycles,USA,Medium
4304.64,8/2/2004 0:00,Shipped,Motorcycles,USA,Medium
2600.26,8/27/2004 0:00,Shipped,Motorcycles,USA,Small
4382.16,9/30/2004 0:00,Shipped,Motorcycles,Finland,Medium
4235.0,10/15/2004 0:00,Shipped,Motorcycles,Norway,Medium
2626.8,11/3/2004 0:00,Shipped,Motorcycles,USA,Small
5026.56,11/17/2004 0:00,Shipped,Motorcycles,USA,Medium
2201.62,11/24/2004 0:00,Shipped,Motorcycles,Austria,Small
4326.8,12/7/2004 0:00,Shipped,Motorcycles,Spain,Medium
3425.18,1/7/2005 0:00,Shipped,Motorcycles,USA,Medium
4701.88,2/3/2005 0:00,Shipped,Motorcycles,France,Medium
2204.1,3/4/2005 0:00,Shipped,Motorcycles,USA,Small
5189.4,4/8/2005 0:00,Shipped,Motorcycles,UK,Medium
1565.85,2/17/2003 0:00,Shipped,Vintage Cars,Italy,Small
2480.38,4/29/2003 0:00,Shipped,Vintage Cars,Australia,Small
1355.13,6/27/2003 0:00,Shipped,Vintage Cars,Spain,Small
1246.44,8/10/2003 0:00,Shipped,Vintage Cars,USA,Small
820.4,10/8/2003 0:00,Shipped,Vintage Cars,Spain,Small
2492.64,10/28/2003 0:00,Shipped,Vintage Cars,USA,Small
1113.6,12/1/2003 0:00,Shipped,Vintage Cars,USA,Small
1763.86,1/12/2004 0:00,Shipped,Vintage Cars,Japan,Small
1896.66,2/20/2004 0:00,Shipped,Vintage Cars,Australia,Small
1449.35,4/2/2004 0:00,Shipped,Vintage Cars,Canada,Small
1869.48,5/11/2004 0:00,Shipped,Vintage Cars,USA,Small
1860.53,6/24/2004 0:00,Cancelled,Vintage Cars,Spain,Small
1724.82,7/23/2004 0:00,Shipped,Vintage Cars,France,Small
1713.69,8/21/2004 0:00,Shipped,Vintage Cars,Norway,Small
1259.44,9/15/2004 0:00,Shipped,Vintage Cars,Germany,Small
2051.08,10/15/2004 0:00,Shipped,Vintage Cars,USA,Small
1617.38,11/1/2004 0:00,Shipped,Vintage Cars,UK,Small
1765.62,11/12/2004 0:00,Shipped,Vintage Cars,Italy,Small
2024.8,11/24/2004 0:00,Shipped,Vintage Cars,Spain,Small
3288.4,12/4/2004 0:00,Shipped,Vintage Cars,USA,Medium
2725.47,12/17/2004 0:00,Shipped,Vintage Cars,Australia,Small
3224.2,2/3/2005 0:00,Shipped,Vintage Cars,France,Medium
3211.38,3/3/2005 0:00,Shipped,Vintage Cars,USA,Medium
1796.34,3/30/2005 0:00,Shipped,Vintage Cars,France,Small
1979.6,4/3/2005 0:00,On Hold,Vintage Cars,USA,Small
1921.41,5/10/2005 0:00,Shipped,Vintage Cars,Italy,Small
3705.24,1/31/2003 0:00,Shipped,Trucks and Buses,Spain,Medium
